trial_id,cell_id,brain_area,window,spike_count,direction,instruction_time,go_time
0,50,PMd,go,13.0,3,14.852566666666666,16.308333333333334
0,51,PMd,instruction,4.0,3,14.852566666666666,16.308333333333334
0,51,PMd,go,2.0,3,14.852566666666666,16.308333333333334
0,52,PMd,instruction,2.0,3,14.852566666666666,16.308333333333334
0,52,PMd,go,4.0,3,14.852566666666666,16.308333333333334
0,53,PMd,instruction,3.0,3,14.852566666666666,16.308333333333334
0,53,PMd,go,9.0,3,14.852566666666666,16.308333333333334
0,54,PMd,instruction,4.0,3,14.852566666666666,16.308333333333334
0,54,PMd,go,4.0,3,14.852566666666666,16.308333333333334
0,55,PMd,instruction,24.0,3,14.852566666666666,16.308333333333334
0,55,PMd,go,22.0,3,14.852566666666666,16.308333333333334
0,56,PMd,instruction,20.0,3,14.852566666666666,16.308333333333334
0,56,PMd,go,5.0,3,14.852566666666666,16.308333333333334
0,57,PMd,instruction,15.0,3,14.852566666666666,16.308333333333334
0,57,PMd,go,4.0,3,14.852566666666666,16.308333333333334
0,58,PMd,instruction,23.0,3,14.852566666666666,16.308333333333334
0,58,PMd,go,41.0,3,14.852566666666666,16.308333333333334
0,59,PMd,instruction,22.0,3,14.852566666666666,16.308333333333334
0,59,PMd,go,26.0,3,14.852566666666666,16.308333333333334
0,60,PMd,instruction,9.0,3,14.852566666666666,16.308333333333334
0,60,PMd,go,21.0,3,14.852566666666666,16.308333333333334
0,61,PMd,instruction,0.0,3,14.852566666666666,16.308333333333334
0,61,PMd,go,2.0,3,14.852566666666666,16.308333333333334
0,62,PMd,instruction,10.0,3,14.852566666666666,16.308333333333334
0,62,PMd,go,44.0,3,14.852566666666666,16.308333333333334
0,63,PMd,instruction,17.0,3,14.852566666666666,16.308333333333334
0,63,PMd,go,33.0,3,14.852566666666666,16.308333333333334
0,64,PMd,instruction,8.0,3,14.852566666666666,16.308333333333334
0,64,PMd,go,25.0,3,14.852566666666666,16.308333333333334
0,65,MI,instruction,0.0,3,14.852566666666666,16.308333333333334
0,65,MI,go,2.0,3,14.852566666666666,16.308333333333334
0,66,MI,instruction,12.0,3,14.852566666666666,16.308333333333334
0,66,MI,go,26.0,3,14.852566666666666,16.308333333333334
0,67,MI,instruction,0.0,3,14.852566666666666,16.308333333333334
0,67,MI,go,1.0,3,14.852566666666666,16.308333333333334
0,68,MI,instruction,17.0,3,14.852566666666666,16.308333333333334
0,68,MI,go,18.0,3,14.852566666666666,16.308333333333334
0,69,MI,instruction,14.0,3,14.852566666666666,16.308333333333334
0,69,MI,go,23.0,3,14.852566666666666,16.308333333333334
0,70,MI,instruction,5.0,3,14.852566666666666,16.308333333333334
0,70,MI,go,2.0,3,14.852566666666666,16.308333333333334
0,71,MI,instruction,18.0,3,14.852566666666666,16.308333333333334
0,71,MI,go,44.0,3,14.852566666666666,16.308333333333334
0,72,MI,instruction,3.0,3,14.852566666666666,16.308333333333334
0,72,MI,go,5.0,3,14.852566666666666,16.308333333333334
0,73,MI,instruction,2.0,3,14.852566666666666,16.308333333333334
0,73,MI,go,5.0,3,14.852566666666666,16.308333333333334
0,74,MI,instruction,5.0,3,14.852566666666666,16.308333333333334
0,74,MI,go,18.0,3,14.852566666666666,16.308333333333334
0,75,MI,instruction,4.0,3,14.852566666666666,16.308333333333334
0,75,MI,go,30.0,3,14.852566666666666,16.308333333333334
0,76,MI,instruction,18.0,3,14.852566666666666,16.308333333333334
0,76,MI,go,25.0,3,14.852566666666666,16.308333333333334
0,77,MI,instruction,15.0,3,14.852566666666666,16.308333333333334
0,77,MI,go,30.0,3,14.852566666666666,16.308333333333334
0,78,MI,instruction,14.0,3,14.852566666666666,16.308333333333334
0,78,MI,go,28.0,3,14.852566666666666,16.308333333333334
0,79,MI,instruction,0.0,3,14.852566666666666,16.308333333333334
0,79,MI,go,1.0,3,14.852566666666666,16.308333333333334
0,80,MI,instruction,9.0,3,14.852566666666666,16.308333333333334
0,80,MI,go,26.0,3,14.852566666666666,16.308333333333334
0,81,MI,instruction,0.0,3,14.852566666666666,16.308333333333334
0,81,MI,go,7.0,3,14.852566666666666,16.308333333333334
0,82,MI,instruction,6.0,3,14.852566666666666,16.308333333333334
0,82,MI,go,6.0,3,14.852566666666666,16.308333333333334
0,83,MI,instruction,3.0,3,14.852566666666666,16.308333333333334
0,83,MI,go,4.0,3,14.852566666666666,16.308333333333334
0,84,MI,instruction,0.0,3,14.852566666666666,16.308333333333334
0,84,MI,go,13.0,3,14.852566666666666,16.308333333333334
0,85,MI,instruction,42.0,3,14.852566666666666,16.308333333333334
0,85,MI,go,54.0,3,14.852566666666666,16.308333333333334
0,86,MI,instruction,2.0,3,14.852566666666666,16.308333333333334
0,86,MI,go,0.0,3,14.852566666666666,16.308333333333334
0,87,MI,instruction,0.0,3,14.852566666666666,16.308333333333334
0,87,MI,go,0.0,3,14.852566666666666,16.308333333333334
0,88,MI,instruction,4.0,3,14.852566666666666,16.308333333333334
0,88,MI,go,23.0,3,14.852566666666666,16.308333333333334
0,89,MI,instruction,6.0,3,14.852566666666666,16.308333333333334
0,89,MI,go,34.0,3,14.852566666666666,16.308333333333334
0,90,MI,instruction,22.0,3,14.852566666666666,16.308333333333334
0,90,MI,go,29.0,3,14.852566666666666,16.308333333333334
0,91,MI,instruction,1.0,3,14.852566666666666,16.308333333333334
0,91,MI,go,4.0,3,14.852566666666666,16.308333333333334
0,92,MI,instruction,3.0,3,14.852566666666666,16.308333333333334
0,92,MI,go,2.0,3,14.852566666666666,16.308333333333334
0,93,MI,instruction,15.0,3,14.852566666666666,16.308333333333334
0,93,MI,go,16.0,3,14.852566666666666,16.308333333333334
0,94,MI,instruction,4.0,3,14.852566666666666,16.308333333333334
0,94,MI,go,5.0,3,14.852566666666666,16.308333333333334
0,95,MI,instruction,12.0,3,14.852566666666666,16.308333333333334
0,95,MI,go,16.0,3,14.852566666666666,16.308333333333334
0,96,MI,instruction,3.0,3,14.852566666666666,16.308333333333334
0,96,MI,go,14.0,3,14.852566666666666,16.308333333333334
0,97,MI,instruction,1.0,3,14.852566666666666,16.308333333333334
0,97,MI,go,1.0,3,14.852566666666666,16.308333333333334
0,98,MI,instruction,9.0,3,14.852566666666666,16.308333333333334
0,98,MI,go,14.0,3,14.852566666666666,16.308333333333334
0,99,MI,instruction,0.0,3,14.852566666666666,16.308333333333334
0,99,MI,go,0.0,3,14.852566666666666,16.308333333333334
0,100,MI,instruction,7.0,3,14.852566666666666,16.308333333333334
0,100,MI,go,22.0,3,14.852566666666666,16.308333333333334
0,101,MI,instruction,2.0,3,14.852566666666666,16.308333333333334
0,101,MI,go,4.0,3,14.852566666666666,16.308333333333334
0,102,MI,instruction,0.0,3,14.852566666666666,16.308333333333334
0,102,MI,go,0.0,3,14.852566666666666,16.308333333333334
0,103,MI,instruction,2.0,3,14.852566666666666,16.308333333333334
0,103,MI,go,2.0,3,14.852566666666666,16.308333333333334
0,104,MI,instruction,48.0,3,14.852566666666666,16.308333333333334
0,104,MI,go,78.0,3,14.852566666666666,16.308333333333334
0,105,MI,instruction,0.0,3,14.852566666666666,16.308333333333334
0,105,MI,go,1.0,3,14.852566666666666,16.308333333333334
0,106,MI,instruction,14.0,3,14.852566666666666,16.308333333333334
0,106,MI,go,19.0,3,14.852566666666666,16.308333333333334
0,107,MI,instruction,1.0,3,14.852566666666666,16.308333333333334
0,107,MI,go,0.0,3,14.852566666666666,16.308333333333334
0,108,MI,instruction,20.0,3,14.852566666666666,16.308333333333334
0,108,MI,go,5.0,3,14.852566666666666,16.308333333333334
0,109,MI,instruction,11.0,3,14.852566666666666,16.308333333333334
0,109,MI,go,14.0,3,14.852566666666666,16.308333333333334
0,110,MI,instruction,23.0,3,14.852566666666666,16.308333333333334
0,110,MI,go,66.0,3,14.852566666666666,16.308333333333334
0,111,MI,instruction,11.0,3,14.852566666666666,16.308333333333334
0,111,MI,go,15.0,3,14.852566666666666,16.308333333333334
0,112,MI,instruction,4.0,3,14.852566666666666,16.308333333333334
0,112,MI,go,9.0,3,14.852566666666666,16.308333333333334
0,113,MI,instruction,7.0,3,14.852566666666666,16.308333333333334
0,113,MI,go,18.0,3,14.852566666666666,16.308333333333334
0,114,MI,instruction,21.0,3,14.852566666666666,16.308333333333334
0,114,MI,go,21.0,3,14.852566666666666,16.308333333333334
0,115,MI,instruction,1.0,3,14.852566666666666,16.308333333333334
0,115,MI,go,3.0,3,14.852566666666666,16.308333333333334
0,116,MI,instruction,6.0,3,14.852566666666666,16.308333333333334
0,116,MI,go,16.0,3,14.852566666666666,16.308333333333334
0,117,MI,instruction,24.0,3,14.852566666666666,16.308333333333334
0,117,MI,go,36.0,3,14.852566666666666,16.308333333333334
0,118,MI,instruction,3.0,3,14.852566666666666,16.308333333333334
0,118,MI,go,22.0,3,14.852566666666666,16.308333333333334
0,119,MI,instruction,2.0,3,14.852566666666666,16.308333333333334
0,119,MI,go,5.0,3,14.852566666666666,16.308333333333334
0,120,MI,instruction,2.0,3,14.852566666666666,16.308333333333334
0,120,MI,go,7.0,3,14.852566666666666,16.308333333333334
0,121,MI,instruction,19.0,3,14.852566666666666,16.308333333333334
0,121,MI,go,62.0,3,14.852566666666666,16.308333333333334
0,122,MI,instruction,4.0,3,14.852566666666666,16.308333333333334
0,122,MI,go,1.0,3,14.852566666666666,16.308333333333334
0,123,MI,instruction,39.0,3,14.852566666666666,16.308333333333334
0,123,MI,go,35.0,3,14.852566666666666,16.308333333333334
0,124,MI,instruction,19.0,3,14.852566666666666,16.308333333333334
0,124,MI,go,28.0,3,14.852566666666666,16.308333333333334
0,125,MI,instruction,3.0,3,14.852566666666666,16.308333333333334
0,125,MI,go,9.0,3,14.852566666666666,16.308333333333334
0,126,MI,instruction,22.0,3,14.852566666666666,16.308333333333334
0,126,MI,go,38.0,3,14.852566666666666,16.308333333333334
0,127,MI,instruction,16.0,3,14.852566666666666,16.308333333333334
0,127,MI,go,15.0,3,14.852566666666666,16.308333333333334
0,128,MI,instruction,59.0,3,14.852566666666666,16.308333333333334
0,128,MI,go,81.0,3,14.852566666666666,16.308333333333334
0,129,MI,instruction,11.0,3,14.852566666666666,16.308333333333334
0,129,MI,go,46.0,3,14.852566666666666,16.308333333333334
0,130,MI,instruction,3.0,3,14.852566666666666,16.308333333333334
0,130,MI,go,9.0,3,14.852566666666666,16.308333333333334
0,131,MI,instruction,63.0,3,14.852566666666666,16.308333333333334
0,131,MI,go,96.0,3,14.852566666666666,16.308333333333334
0,132,MI,instruction,1.0,3,14.852566666666666,16.308333333333334
0,132,MI,go,9.0,3,14.852566666666666,16.308333333333334
0,133,MI,instruction,23.0,3,14.852566666666666,16.308333333333334
0,133,MI,go,27.0,3,14.852566666666666,16.308333333333334
0,134,MI,instruction,41.0,3,14.852566666666666,16.308333333333334
0,134,MI,go,33.0,3,14.852566666666666,16.308333333333334
0,135,MI,instruction,6.0,3,14.852566666666666,16.308333333333334
0,135,MI,go,11.0,3,14.852566666666666,16.308333333333334
0,136,MI,instruction,26.0,3,14.852566666666666,16.308333333333334
0,136,MI,go,25.0,3,14.852566666666666,16.308333333333334
0,137,MI,instruction,20.0,3,14.852566666666666,16.308333333333334
0,137,MI,go,33.0,3,14.852566666666666,16.308333333333334
0,138,MI,instruction,27.0,3,14.852566666666666,16.308333333333334
0,138,MI,go,44.0,3,14.852566666666666,16.308333333333334
0,139,MI,instruction,40.0,3,14.852566666666666,16.308333333333334
0,139,MI,go,59.0,3,14.852566666666666,16.308333333333334
0,140,MI,instruction,3.0,3,14.852566666666666,16.308333333333334
0,140,MI,go,1.0,3,14.852566666666666,16.308333333333334
0,141,MI,instruction,2.0,3,14.852566666666666,16.308333333333334
0,141,MI,go,1.0,3,14.852566666666666,16.308333333333334
0,142,MI,instruction,2.0,3,14.852566666666666,16.308333333333334
0,142,MI,go,5.0,3,14.852566666666666,16.308333333333334
1,0,PMd,instruction,1.0,5,25.5383,27.006066666666666
1,0,PMd,go,11.0,5,25.5383,27.006066666666666
1,1,PMd,instruction,34.0,5,25.5383,27.006066666666666
1,1,PMd,go,8.0,5,25.5383,27.006066666666666
1,2,PMd,instruction,0.0,5,25.5383,27.006066666666666
1,2,PMd,go,4.0,5,25.5383,27.006066666666666
1,3,PMd,instruction,2.0,5,25.5383,27.006066666666666
1,3,PMd,go,2.0,5,25.5383,27.006066666666666
1,4,PMd,instruction,4.0,5,25.5383,27.006066666666666
1,4,PMd,go,2.0,5,25.5383,27.006066666666666
1,5,PMd,instruction,2.0,5,25.5383,27.006066666666666
1,5,PMd,go,18.0,5,25.5383,27.006066666666666
1,6,PMd,instruction,9.0,5,25.5383,27.006066666666666
1,6,PMd,go,11.0,5,25.5383,27.006066666666666
1,7,PMd,instruction,0.0,5,25.5383,27.006066666666666
1,7,PMd,go,1.0,5,25.5383,27.006066666666666
1,8,PMd,instruction,0.0,5,25.5383,27.006066666666666
1,8,PMd,go,6.0,5,25.5383,27.006066666666666
1,9,PMd,instruction,0.0,5,25.5383,27.006066666666666
1,9,PMd,go,3.0,5,25.5383,27.006066666666666
1,10,PMd,instruction,11.0,5,25.5383,27.006066666666666
1,10,PMd,go,1.0,5,25.5383,27.006066666666666
1,11,PMd,instruction,26.0,5,25.5383,27.006066666666666
1,11,PMd,go,32.0,5,25.5383,27.006066666666666
1,12,PMd,instruction,0.0,5,25.5383,27.006066666666666
1,12,PMd,go,0.0,5,25.5383,27.006066666666666
1,13,PMd,instruction,2.0,5,25.5383,27.006066666666666
1,13,PMd,go,0.0,5,25.5383,27.006066666666666
1,14,PMd,instruction,0.0,5,25.5383,27.006066666666666
1,14,PMd,go,1.0,5,25.5383,27.006066666666666
1,15,PMd,instruction,41.0,5,25.5383,27.006066666666666
1,15,PMd,go,56.0,5,25.5383,27.006066666666666
1,16,PMd,instruction,26.0,5,25.5383,27.006066666666666
1,16,PMd,go,23.0,5,25.5383,27.006066666666666
1,17,PMd,instruction,14.0,5,25.5383,27.006066666666666
1,17,PMd,go,13.0,5,25.5383,27.006066666666666
1,18,PMd,instruction,4.0,5,25.5383,27.006066666666666
1,18,PMd,go,5.0,5,25.5383,27.006066666666666
1,19,PMd,instruction,3.0,5,25.5383,27.006066666666666
1,19,PMd,go,18.0,5,25.5383,27.006066666666666
1,20,PMd,instruction,1.0,5,25.5383,27.006066666666666
1,20,PMd,go,1.0,5,25.5383,27.006066666666666
1,21,PMd,instruction,5.0,5,25.5383,27.006066666666666
1,21,PMd,go,6.0,5,25.5383,27.006066666666666
1,22,PMd,instruction,17.0,5,25.5383,27.006066666666666
1,22,PMd,go,36.0,5,25.5383,27.006066666666666
1,23,PMd,instruction,0.0,5,25.5383,27.006066666666666
1,23,PMd,go,0.0,5,25.5383,27.006066666666666
1,24,PMd,instruction,0.0,5,25.5383,27.006066666666666
1,24,PMd,go,1.0,5,25.5383,27.006066666666666
1,25,PMd,instruction,5.0,5,25.5383,27.006066666666666
1,25,PMd,go,1.0,5,25.5383,27.006066666666666
1,26,PMd,instruction,8.0,5,25.5383,27.006066666666666
1,26,PMd,go,34.0,5,25.5383,27.006066666666666
1,27,PMd,instruction,3.0,5,25.5383,27.006066666666666
1,27,PMd,go,11.0,5,25.5383,27.006066666666666
1,28,PMd,instruction,2.0,5,25.5383,27.006066666666666
1,28,PMd,go,9.0,5,25.5383,27.006066666666666
1,29,PMd,instruction,2.0,5,25.5383,27.006066666666666
1,29,PMd,go,12.0,5,25.5383,27.006066666666666
1,30,PMd,instruction,55.0,5,25.5383,27.006066666666666
1,30,PMd,go,33.0,5,25.5383,27.006066666666666
1,31,PMd,instruction,3.0,5,25.5383,27.006066666666666
1,31,PMd,go,2.0,5,25.5383,27.006066666666666
1,32,PMd,instruction,16.0,5,25.5383,27.006066666666666
1,32,PMd,go,4.0,5,25.5383,27.006066666666666
1,33,PMd,instruction,55.0,5,25.5383,27.006066666666666
1,33,PMd,go,64.0,5,25.5383,27.006066666666666
1,34,PMd,instruction,19.0,5,25.5383,27.006066666666666
1,34,PMd,go,5.0,5,25.5383,27.006066666666666
1,35,PMd,instruction,36.0,5,25.5383,27.006066666666666
1,35,PMd,go,24.0,5,25.5383,27.006066666666666
1,36,PMd,instruction,6.0,5,25.5383,27.006066666666666
1,36,PMd,go,26.0,5,25.5383,27.006066666666666
1,37,PMd,instruction,2.0,5,25.5383,27.006066666666666
1,37,PMd,go,1.0,5,25.5383,27.006066666666666
1,38,PMd,instruction,30.0,5,25.5383,27.006066666666666
1,38,PMd,go,36.0,5,25.5383,27.006066666666666
1,39,PMd,instruction,4.0,5,25.5383,27.006066666666666
1,39,PMd,go,14.0,5,25.5383,27.006066666666666
1,40,PMd,instruction,26.0,5,25.5383,27.006066666666666
1,40,PMd,go,12.0,5,25.5383,27.006066666666666
1,41,PMd,instruction,9.0,5,25.5383,27.006066666666666
1,41,PMd,go,20.0,5,25.5383,27.006066666666666
1,42,PMd,instruction,13.0,5,25.5383,27.006066666666666
1,42,PMd,go,9.0,5,25.5383,27.006066666666666
1,43,PMd,instruction,7.0,5,25.5383,27.006066666666666
1,43,PMd,go,2.0,5,25.5383,27.006066666666666
1,44,PMd,instruction,8.0,5,25.5383,27.006066666666666
1,44,PMd,go,10.0,5,25.5383,27.006066666666666
1,45,PMd,instruction,4.0,5,25.5383,27.006066666666666
1,45,PMd,go,10.0,5,25.5383,27.006066666666666
1,46,PMd,instruction,21.0,5,25.5383,27.006066666666666
1,46,PMd,go,15.0,5,25.5383,27.006066666666666
1,47,PMd,instruction,1.0,5,25.5383,27.006066666666666
1,47,PMd,go,4.0,5,25.5383,27.006066666666666
1,48,PMd,instruction,20.0,5,25.5383,27.006066666666666
1,48,PMd,go,14.0,5,25.5383,27.006066666666666
1,49,PMd,instruction,8.0,5,25.5383,27.006066666666666
1,49,PMd,go,3.0,5,25.5383,27.006066666666666
1,50,PMd,instruction,9.0,5,25.5383,27.006066666666666
1,50,PMd,go,11.0,5,25.5383,27.006066666666666
1,51,PMd,instruction,2.0,5,25.5383,27.006066666666666
1,51,PMd,go,1.0,5,25.5383,27.006066666666666
1,52,PMd,instruction,8.0,5,25.5383,27.006066666666666
1,52,PMd,go,3.0,5,25.5383,27.006066666666666
1,53,PMd,instruction,3.0,5,25.5383,27.006066666666666
1,53,PMd,go,6.0,5,25.5383,27.006066666666666
1,54,PMd,instruction,7.0,5,25.5383,27.006066666666666
1,54,PMd,go,3.0,5,25.5383,27.006066666666666
1,55,PMd,instruction,25.0,5,25.5383,27.006066666666666
1,55,PMd,go,35.0,5,25.5383,27.006066666666666
1,56,PMd,instruction,21.0,5,25.5383,27.006066666666666
1,56,PMd,go,24.0,5,25.5383,27.006066666666666
1,57,PMd,instruction,9.0,5,25.5383,27.006066666666666
1,57,PMd,go,7.0,5,25.5383,27.006066666666666
1,58,PMd,instruction,30.0,5,25.5383,27.006066666666666
1,58,PMd,go,52.0,5,25.5383,27.006066666666666
1,59,PMd,instruction,9.0,5,25.5383,27.006066666666666
1,59,PMd,go,28.0,5,25.5383,27.006066666666666
1,60,PMd,instruction,22.0,5,25.5383,27.006066666666666
1,60,PMd,go,15.0,5,25.5383,27.006066666666666
1,61,PMd,instruction,0.0,5,25.5383,27.006066666666666
1,61,PMd,go,3.0,5,25.5383,27.006066666666666
1,62,PMd,instruction,22.0,5,25.5383,27.006066666666666
1,62,PMd,go,24.0,5,25.5383,27.006066666666666
1,63,PMd,instruction,25.0,5,25.5383,27.006066666666666
1,63,PMd,go,36.0,5,25.5383,27.006066666666666
1,64,PMd,instruction,17.0,5,25.5383,27.006066666666666
1,64,PMd,go,15.0,5,25.5383,27.006066666666666
1,65,MI,instruction,0.0,5,25.5383,27.006066666666666
1,65,MI,go,0.0,5,25.5383,27.006066666666666
1,66,MI,instruction,9.0,5,25.5383,27.006066666666666
1,66,MI,go,12.0,5,25.5383,27.006066666666666
1,67,MI,instruction,0.0,5,25.5383,27.006066666666666
1,67,MI,go,1.0,5,25.5383,27.006066666666666
1,68,MI,instruction,23.0,5,25.5383,27.006066666666666
1,68,MI,go,26.0,5,25.5383,27.006066666666666
1,69,MI,instruction,18.0,5,25.5383,27.006066666666666
1,69,MI,go,21.0,5,25.5383,27.006066666666666
1,70,MI,instruction,5.0,5,25.5383,27.006066666666666
1,70,MI,go,12.0,5,25.5383,27.006066666666666
1,71,MI,instruction,11.0,5,25.5383,27.006066666666666
1,71,MI,go,18.0,5,25.5383,27.006066666666666
1,72,MI,instruction,2.0,5,25.5383,27.006066666666666
1,72,MI,go,5.0,5,25.5383,27.006066666666666
1,73,MI,instruction,1.0,5,25.5383,27.006066666666666
1,73,MI,go,11.0,5,25.5383,27.006066666666666
1,74,MI,instruction,12.0,5,25.5383,27.006066666666666
1,74,MI,go,19.0,5,25.5383,27.006066666666666
1,75,MI,instruction,8.0,5,25.5383,27.006066666666666
1,75,MI,go,18.0,5,25.5383,27.006066666666666
1,76,MI,instruction,12.0,5,25.5383,27.006066666666666
1,76,MI,go,41.0,5,25.5383,27.006066666666666
1,77,MI,instruction,15.0,5,25.5383,27.006066666666666
